,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Mean,PM_Class
89,2013,2,2,4,4,5.0,93.29,1029.0,6.0,1,65.0,0.0,0.0,112.667,3
90,2013,2,2,5,4,5.0,93.29,1028.0,6.0,1,70.0,0.0,0.0,104.667,3
91,2013,2,2,6,4,5.0,87.09,1029.0,7.0,1,76.0,0.0,0.0,86.333,2
92,2013,2,2,7,4,4.0,86.99,1030.0,6.0,1,81.0,0.0,0.0,81.000,2
93,2013,2,2,8,4,3.0,75.67,1030.0,7.0,1,86.0,0.0,0.0,72.000,2
94,2013,2,2,9,4,3.0,75.67,1031.0,7.0,1,92.0,0.0,0.0,60.667,2
95,2013,2,2,10,4,2.0,65.82,1031.0,8.0,1,97.0,0.0,0.0,55.000,2
96,2013,2,2,11,4,3.0,70.67,1031.0,8.0,1,101.0,0.0,0.0,50.000,1
97,2013,2,2,12,4,2.0,61.51,1030.0,9.0,1,106.0,0.0,0.0,47.333,1
98,2013,2,2,13,4,2.0,57.51,1030.0,10.0,1,111.0,0.0,0.0,35.667,1
99,2013,2,2,14,4,2.0,57.51,1029.0,10.0,1,116.0,0.0,0.0,34.000,1
100,2013,2,2,15,4,2.0,61.51,1029.0,9.0,1,122.0,0.0,0.0,27.333,1
101,2013,2,2,16,4,1.0,57.25,1029.0,9.0,1,127.0,0.0,0.0,27.000,1
102,2013,2,2,17,4,1.0,61.26,1030.0,8.0,1,133.0,0.0,0.0,27.667,1
103,2013,2,2,18,4,1.0,65.59,1030.0,7.0,1,138.0,0.0,0.0,27.333,1
104,2013,2,2,19,4,1.0,70.27,1030.0,6.0,1,143.0,0.0,0.0,23.333,1
105,2013,2,2,20,4,1.0,70.27,1031.0,6.0,1,147.0,0.0,0.0,22.000,1
106,2013,2,2,21,4,1.0,70.27,1030.0,6.0,1,152.0,0.0,0.0,19.667,1
107,2013,2,2,22,4,2.0,75.49,1030.0,6.0,1,157.0,0.0,0.0,17.000,1
108,2013,2,2,23,4,2.0,70.47,1029.0,7.0,1,161.0,0.0,0.0,16.000,1
109,2013,2,3,0,4,3.0,75.67,1028.0,7.0,1,165.0,0.0,0.0,14.333,1
110,2013,2,3,1,4,3.0,75.67,1027.0,7.0,2,4.0,0.0,0.0,16.333,1
111,2013,2,3,2,4,3.0,75.67,1027.0,7.0,2,8.0,0.0,0.0,12.667,1
112,2013,2,3,3,4,3.0,75.67,1026.0,7.0,2,12.0,0.0,0.0,13.667,1
113,2013,2,3,4,4,3.0,70.67,1025.0,8.0,2,16.0,0.0,0.0,15.000,1
114,2013,2,3,5,4,3.0,70.67,1025.0,8.0,2,20.0,0.0,0.0,14.000,1
115,2013,2,3,6,4,4.0,75.84,1024.0,8.0,2,25.0,0.0,0.0,18.000,1
116,2013,2,3,7,4,4.0,75.84,1024.0,8.0,2,30.0,0.0,0.0,17.000,1
117,2013,2,3,8,4,5.0,76.01,1023.0,9.0,2,35.0,0.0,0.0,18.333,1
118,2013,2,3,9,4,5.0,71.07,1023.0,10.0,2,41.0,0.0,0.0,20.333,1
119,2013,2,3,10,4,6.0,71.27,1023.0,11.0,2,47.0,0.0,0.0,23.000,1
120,2013,2,3,11,4,5.0,66.49,1021.0,11.0,2,55.0,0.0,0.0,24.333,1
121,2013,2,3,12,4,6.0,71.27,1020.0,11.0,2,64.0,0.0,0.0,23.667,1
122,2013,2,3,13,4,7.0,71.47,1019.0,12.0,2,72.0,0.0,0.0,24.667,1
123,2013,2,3,14,4,8.0,76.52,1017.0,12.0,2,78.0,0.0,0.0,27.667,1
124,2013,2,3,15,4,9.0,81.88,1016.0,12.0,2,85.0,0.0,0.0,29.333,1
125,2013,2,3,16,4,9.0,76.68,1015.0,13.0,2,91.0,0.0,0.0,27.667,1
126,2013,2,3,17,4,9.0,76.68,1014.0,13.0,2,96.0,0.0,0.0,26.333,1
127,2013,2,3,18,4,9.0,81.88,1014.0,12.0,2,102.0,0.0,0.0,25.667,1
128,2013,2,3,19,4,9.0,81.88,1014.0,12.0,2,106.0,0.0,0.0,28.333,1
129,2013,2,3,20,4,10.0,87.57,1014.0,12.0,2,109.0,0.0,0.0,27.000,1
130,2013,2,3,21,4,9.0,87.47,1014.0,11.0,2,111.0,0.0,0.0,33.667,1
131,2013,2,3,22,4,10.0,87.57,1014.0,12.0,2,112.0,0.0,0.0,38.333,1
132,2013,2,3,23,4,10.0,93.55,1014.0,11.0,4,2.0,0.0,0.0,42.667,1
133,2013,2,4,0,4,10.0,93.55,1014.0,11.0,4,3.0,0.0,0.0,49.667,1
134,2013,2,4,1,4,10.0,93.55,1015.0,11.0,3,2.0,0.0,0.0,64.333,2
135,2013,2,4,2,4,8.0,87.38,1015.0,10.0,3,4.0,0.0,0.0,73.667,2
136,2013,2,4,3,4,8.0,93.45,1016.0,9.0,3,6.0,0.0,0.0,82.667,2
137,2013,2,4,4,4,9.0,87.47,1016.0,11.0,3,10.0,0.0,0.0,99.333,2
138,2013,2,4,5,4,9.0,87.47,1017.0,11.0,3,14.0,0.0,0.0,104.000,3
139,2013,2,4,6,4,9.0,87.47,1019.0,11.0,3,19.0,0.0,0.0,112.000,3
140,2013,2,4,7,4,8.0,81.75,1020.0,11.0,3,25.0,0.0,0.0,108.333,3
141,2013,2,4,8,4,8.0,87.38,1021.0,10.0,3,31.0,0.0,0.0,103.333,3
142,2013,2,4,9,4,7.0,81.61,1022.0,10.0,3,37.0,0.0,0.0,118.667,3
143,2013,2,4,11,4,5.0,76.01,1023.0,9.0,1,7.0,0.0,0.0,72.000,2
144,2013,2,4,12,4,6.0,81.48,1023.0,9.0,1,14.0,0.0,0.0,53.000,2
145,2013,2,4,13,4,6.0,81.48,1023.0,9.0,1,21.0,0.0,0.0,35.000,1
146,2013,2,4,15,4,5.0,81.34,1023.0,8.0,1,34.0,0.0,0.0,27.667,1
147,2013,2,4,16,4,5.0,81.34,1024.0,8.0,1,40.0,0.0,0.0,26.333,1
148,2013,2,4,17,4,4.0,75.84,1024.0,8.0,1,47.0,0.0,0.0,23.333,1
149,2013,2,4,18,4,3.0,70.67,1025.0,8.0,1,52.0,0.0,0.0,25.667,1
150,2013,2,4,19,4,3.0,75.67,1025.0,7.0,1,57.0,0.0,0.0,30.000,1
151,2013,2,4,20,4,3.0,75.67,1025.0,7.0,1,63.0,0.0,0.0,32.000,1
152,2013,2,4,21,4,3.0,75.67,1025.0,7.0,1,67.0,0.0,0.0,31.000,1
153,2013,2,4,22,4,3.0,75.67,1025.0,7.0,1,71.0,0.0,0.0,31.667,1
154,2013,2,4,23,4,3.0,75.67,1024.0,7.0,1,75.0,0.0,0.0,30.333,1
155,2013,2,5,0,4,3.0,75.67,1023.0,7.0,1,78.0,0.7,0.7,34.333,1
156,2013,2,5,1,4,4.0,81.2,1022.0,7.0,1,82.0,1.7,2.4,38.333,1
157,2013,2,5,2,4,5.0,93.29,1022.0,6.0,1,85.0,2.1,4.5,36.333,1
158,2013,2,5,3,4,5.0,93.29,1022.0,6.0,1,88.0,1.4,5.9,36.333,1
159,2013,2,5,8,4,6.0,87.19,1018.0,8.0,1,108.0,0.1,0.1,37.667,1
160,2013,2,5,9,4,7.0,93.4,1018.0,8.0,1,113.0,1.2,1.3,39.667,1
161,2013,2,5,10,4,7.0,93.4,1018.0,8.0,1,118.0,0.6,1.9,40.333,1
162,2013,2,5,11,4,7.0,93.4,1017.0,8.0,2,5.0,2.4,4.3,37.333,1
163,2013,2,5,12,4,8.0,93.45,1017.0,9.0,1,3.0,0.4,4.7,30.667,1
164,2013,2,5,13,4,8.0,100.0,1016.0,8.0,1,7.0,1.2,5.9,35.333,1
165,2013,2,5,14,4,8.0,100.0,1015.0,8.0,1,10.0,0.0,0.0,33.000,1
166,2013,2,5,15,4,7.0,93.4,1016.0,8.0,1,15.0,0.0,0.0,29.333,1
167,2013,2,5,16,4,6.0,93.35,1017.0,7.0,1,20.0,0.0,0.0,35.000,1
168,2013,2,5,17,4,6.0,93.35,1018.0,7.0,1,26.0,0.0,0.0,35.000,1
169,2013,2,5,18,4,6.0,100.0,1020.0,6.0,1,31.0,0.0,0.0,34.333,1
170,2013,2,5,19,4,5.0,93.29,1021.0,6.0,1,36.0,0.0,0.0,29.667,1
171,2013,2,5,20,4,5.0,93.29,1022.0,6.0,3,5.0,0.0,0.0,29.667,1
172,2013,2,5,21,4,5.0,93.29,1022.0,6.0,3,10.0,0.0,0.0,30.000,1
173,2013,2,5,22,4,5.0,93.29,1023.0,6.0,3,15.0,0.0,0.0,32.000,1
174,2013,2,6,0,4,4.0,93.24,1023.0,5.0,3,25.0,0.0,0.0,42.000,1
175,2013,2,6,1,4,4.0,93.24,1023.0,5.0,3,29.0,0.0,0.0,43.333,1
176,2013,2,6,2,4,4.0,93.24,1023.0,5.0,3,33.0,0.0,0.0,48.000,1
177,2013,2,6,3,4,3.0,86.89,1023.0,5.0,3,37.0,0.0,0.0,50.333,2
178,2013,2,6,4,4,3.0,86.89,1023.0,5.0,3,41.0,0.0,0.0,45.333,1
179,2013,2,6,5,4,3.0,86.89,1024.0,5.0,3,46.0,0.0,0.0,47.000,1
180,2013,2,6,6,4,3.0,86.89,1024.0,5.0,3,51.0,0.0,0.0,45.333,1
181,2013,2,6,7,4,2.0,80.92,1025.0,5.0,1,4.0,0.0,0.0,39.333,1
182,2013,2,6,8,4,2.0,86.79,1025.0,4.0,1,8.0,0.0,0.0,41.000,1
183,2013,2,6,9,4,2.0,80.92,1025.0,5.0,1,13.0,0.0,0.0,41.667,1
184,2013,2,6,10,4,2.0,86.79,1025.0,4.0,1,17.0,0.0,0.0,45.333,1
185,2013,2,6,11,4,2.0,86.79,1025.0,4.0,1,21.0,0.0,0.0,48.333,1
186,2013,2,6,12,4,2.0,80.92,1023.0,5.0,1,25.0,0.0,0.0,51.333,2
187,2013,2,6,13,4,2.0,80.92,1022.0,5.0,1,30.0,0.0,0.0,53.000,2
188,2013,2,6,14,4,1.0,75.32,1022.0,5.0,1,34.0,0.0,0.0,56.333,2
189,2013,2,6,15,4,1.0,75.32,1023.0,5.0,1,36.0,0.0,0.0,60.000,2
190,2013,2,6,16,4,1.0,75.32,1022.0,5.0,1,39.0,0.0,0.0,64.333,2
191,2013,2,6,17,4,1.0,75.32,1022.0,5.0,1,41.0,0.0,0.0,71.000,2
192,2013,2,6,18,4,1.0,75.32,1022.0,5.0,0,1.0,0.0,0.0,73.667,2
193,2013,2,6,19,4,1.0,75.32,1023.0,5.0,1,2.0,0.0,0.0,81.000,2
194,2013,2,6,20,4,1.0,75.32,1023.0,5.0,1,5.0,0.0,0.0,91.333,2
195,2013,2,6,21,4,1.0,75.32,1023.0,5.0,1,8.0,0.0,0.0,88.000,2
196,2013,2,6,22,4,0.0,70.06,1023.0,5.0,1,11.0,0.0,0.0,88.667,2
197,2013,2,6,23,4,0.0,70.06,1023.0,5.0,1,14.0,0.0,0.0,94.000,2
198,2013,2,7,0,4,1.0,75.32,1023.0,5.0,1,19.0,0.0,0.0,103.667,3
199,2013,2,7,1,4,1.0,80.78,1023.0,4.0,1,23.0,0.0,0.0,111.667,3
200,2013,2,20,14,4,-3.0,42.71,1028.0,9.0,2,4.0,0.0,0.0,51.333,2
201,2013,2,20,15,4,-4.0,39.63,1028.0,9.0,2,7.0,0.0,0.0,50.667,2
202,2013,2,20,16,4,-2.0,49.22,1028.0,8.0,2,11.0,0.0,0.0,54.333,2
203,2013,2,20,17,4,-2.0,49.22,1028.0,8.0,1,4.0,0.0,0.0,59.333,2
204,2013,2,20,18,4,-2.0,52.7,1028.0,7.0,1,9.0,0.0,0.0,63.333,2
205,2013,2,20,19,4,-1.0,60.76,1028.0,6.0,2,5.0,0.0,0.0,62.000,2
206,2013,2,20,20,4,-1.0,65.13,1029.0,5.0,2,9.0,0.0,0.0,63.000,2
207,2013,2,20,21,4,-1.0,65.13,1029.0,5.0,2,12.0,0.0,0.0,63.667,2
208,2013,2,20,22,4,-2.0,56.45,1030.0,6.0,2,14.0,0.0,0.0,62.333,2
209,2013,2,20,23,4,-1.0,65.13,1030.0,5.0,1,3.0,0.0,0.0,60.000,2
210,2013,2,21,0,4,-2.0,56.45,1030.0,6.0,1,6.0,0.0,0.0,58.667,2
211,2013,2,21,1,4,-1.0,60.76,1030.0,6.0,1,9.0,0.0,0.0,58.333,2
212,2013,2,21,2,4,-1.0,60.76,1030.0,6.0,1,13.0,0.0,0.0,62.000,2
213,2013,2,21,3,4,-1.0,60.76,1029.0,6.0,2,4.0,0.0,0.0,61.000,2
214,2013,2,21,4,4,-1.0,60.76,1029.0,6.0,2,8.0,0.0,0.0,58.667,2
215,2013,2,21,5,4,-1.0,60.76,1029.0,6.0,1,4.0,0.0,0.0,58.333,2
216,2013,2,21,6,4,0.0,65.36,1029.0,6.0,1,7.0,0.0,0.0,59.333,2
217,2013,2,21,7,4,0.0,70.06,1030.0,5.0,1,10.0,0.0,0.0,59.000,2
218,2013,2,21,8,4,0.0,65.36,1030.0,6.0,2,5.0,0.0,0.0,61.667,2
219,2013,2,21,9,4,1.0,61.26,1030.0,8.0,1,6.0,0.0,0.0,59.000,2
220,2013,2,21,10,4,1.0,57.25,1030.0,9.0,1,12.0,0.0,0.0,53.000,2
221,2013,2,21,11,4,0.0,53.26,1030.0,9.0,1,18.0,0.0,0.0,58.667,2
222,2013,2,21,12,4,1.0,61.26,1030.0,8.0,1,23.0,0.0,0.0,60.667,2
223,2013,2,21,13,4,1.0,57.25,1029.0,9.0,1,28.0,0.0,0.0,58.333,2
224,2013,2,21,14,4,1.0,57.25,1028.0,9.0,1,34.0,0.0,0.0,63.000,2
225,2013,2,21,15,4,0.0,53.26,1028.0,9.0,1,38.0,0.0,0.0,60.333,2
226,2013,2,21,16,4,1.0,57.25,1027.0,9.0,2,5.0,0.0,0.0,60.667,2
227,2013,2,21,17,4,1.0,57.25,1027.0,9.0,2,9.0,0.0,0.0,63.000,2
228,2013,2,21,18,4,1.0,61.26,1027.0,8.0,2,13.0,0.0,0.0,61.667,2
229,2013,2,21,19,4,1.0,61.26,1028.0,8.0,2,17.0,0.0,0.0,65.667,2
230,2013,2,21,20,4,1.0,61.26,1028.0,8.0,1,4.0,0.0,0.0,65.333,2
231,2013,2,21,21,4,2.0,65.82,1028.0,8.0,1,8.0,0.0,0.0,66.000,2
232,2013,2,21,22,4,2.0,65.82,1029.0,8.0,2,3.0,0.0,0.0,66.667,2
233,2013,2,21,23,4,2.0,65.82,1028.0,8.0,2,6.0,0.0,0.0,71.667,2
234,2013,2,22,0,4,3.0,75.67,1028.0,7.0,2,8.0,0.1,0.1,70.667,2
235,2013,2,22,1,4,4.0,81.2,1028.0,7.0,2,10.0,0.2,0.3,69.000,2
236,2013,2,22,2,4,4.0,81.2,1028.0,7.0,1,2.0,0.4,0.7,72.667,2
237,2013,2,22,3,4,4.0,81.2,1028.0,7.0,1,4.0,0.3,1.0,70.333,2
238,2013,2,22,4,4,4.0,86.99,1028.0,6.0,1,5.0,0.0,0.0,59.667,2
239,2013,2,22,5,4,5.0,93.29,1028.0,6.0,4,1.0,0.0,0.0,49.000,1
240,2013,2,22,6,4,5.0,93.29,1028.0,6.0,4,3.0,0.0,0.0,52.000,2
241,2013,2,22,7,4,5.0,93.29,1029.0,6.0,3,1.0,0.0,0.0,56.667,2
242,2013,2,22,8,4,5.0,87.09,1029.0,7.0,3,3.0,0.0,0.0,68.333,2
243,2013,2,22,9,4,4.0,81.2,1030.0,7.0,1,1.0,0.0,0.0,85.667,2
244,2013,2,22,10,4,4.0,75.84,1031.0,8.0,3,3.0,0.0,0.0,84.000,2
245,2013,2,22,11,4,4.0,66.27,1030.0,10.0,3,5.0,0.0,0.0,85.667,2
246,2013,2,22,12,4,4.0,62.0,1029.0,11.0,3,8.0,0.0,0.0,90.333,2
247,2013,2,22,13,4,4.0,62.0,1029.0,11.0,3,11.0,0.0,0.0,78.333,2
248,2013,2,22,14,4,3.0,57.77,1028.0,11.0,3,14.0,0.0,0.0,80.333,2
249,2013,2,22,15,4,3.0,57.77,1028.0,11.0,4,2.0,0.0,0.0,89.333,2
250,2013,2,22,16,4,3.0,57.77,1028.0,11.0,3,3.0,0.0,0.0,101.667,3
251,2013,2,22,17,4,4.0,66.27,1028.0,10.0,3,7.0,0.0,0.0,104.667,3
252,2013,2,22,18,4,4.0,70.88,1029.0,9.0,3,11.0,0.0,0.0,108.000,3
253,2013,2,22,19,4,4.0,75.84,1030.0,8.0,3,14.0,0.0,0.0,111.000,3
254,2013,2,22,20,4,5.0,81.34,1030.0,8.0,4,3.0,0.0,0.0,115.667,3
255,2013,2,22,21,4,4.0,81.2,1030.0,7.0,4,4.0,0.0,0.0,118.333,3
256,2013,2,22,22,4,4.0,81.2,1031.0,7.0,1,2.0,0.0,0.0,123.000,3
257,2013,2,22,23,4,4.0,81.2,1030.0,7.0,1,3.0,0.0,0.0,121.667,3
258,2013,2,23,0,4,3.0,81.06,1030.0,6.0,0,0.0,0.0,0.0,126.667,3
259,2013,2,23,1,4,3.0,86.89,1030.0,5.0,4,1.0,0.0,0.0,130.000,3
260,2013,2,23,2,4,3.0,86.89,1030.0,5.0,4,2.0,0.0,0.0,135.667,3
261,2013,2,23,3,4,3.0,93.19,1030.0,4.0,1,1.0,0.0,0.0,145.333,3
262,2013,2,23,4,4,3.0,93.19,1030.0,4.0,1,2.0,0.0,0.0,149.000,3
263,2013,2,23,5,4,3.0,86.89,1031.0,5.0,0,1.0,0.0,0.0,152.667,4
264,2013,2,23,6,4,4.0,93.24,1031.0,5.0,4,1.0,0.0,0.0,155.333,4
265,2013,2,23,7,4,3.0,93.19,1031.0,4.0,0,1.0,0.0,0.0,158.667,4
266,2013,2,23,8,4,6.0,93.35,1032.0,7.0,0,1.0,0.0,0.0,157.667,4
267,2013,2,23,9,4,6.0,87.19,1032.0,8.0,2,2.0,0.0,0.0,163.000,4
268,2013,2,23,10,4,5.0,66.49,1032.0,11.0,0,1.0,0.0,0.0,156.000,4
269,2013,2,23,11,4,5.0,62.24,1032.0,12.0,3,2.0,0.0,0.0,158.333,4
270,2013,2,23,12,4,3.0,50.65,1031.0,13.0,0,2.0,0.0,0.0,154.000,4
271,2013,2,23,13,4,2.0,44.2,1030.0,14.0,0,4.0,0.0,0.0,152.333,4
272,2013,2,23,14,4,1.0,41.14,1029.0,14.0,0,6.0,0.0,0.0,146.667,3
273,2013,2,23,15,4,2.0,44.2,1028.0,14.0,2,2.0,0.0,0.0,140.000,3
274,2013,2,23,16,4,0.0,38.26,1028.0,14.0,2,4.0,0.0,0.0,159.333,4
275,2013,2,23,17,4,6.0,66.71,1029.0,12.0,2,8.0,0.0,0.0,179.333,4
276,2013,2,23,18,4,5.0,71.07,1029.0,10.0,2,12.0,0.0,0.0,180.000,4
