,year,month,day,hour,season,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec,PM_Mean,PM_Class
27,2013,4,27,6,1,3.0,75.67,1014.0,7.0,2,11.0,0.0,0.0,187.667,4
28,2013,4,27,7,1,3.0,61.76,1014.0,10.0,2,14.0,0.0,0.0,210.000,5
29,2013,4,27,8,1,3.0,50.65,1014.0,13.0,2,17.0,0.0,0.0,148.333,3
30,2013,4,27,9,1,1.0,36.17,1014.0,16.0,2,21.0,0.0,0.0,86.333,2
31,2013,4,27,11,1,-4.0,20.72,1014.0,19.0,2,25.0,0.0,0.0,31.667,1
32,2013,4,27,12,1,-5.0,18.06,1013.0,20.0,2,28.0,0.0,0.0,25.333,1
33,2013,4,27,13,1,-5.0,16.98,1012.0,21.0,0,3.0,0.0,0.0,21.667,1
34,2013,5,2,15,1,-1.0,27.56,1012.0,18.0,3,4.0,0.0,0.0,35.000,1
35,2013,5,2,16,1,2.0,38.86,1012.0,16.0,1,7.0,0.0,0.0,44.333,1
36,2013,5,2,22,1,2.0,61.51,1014.0,9.0,1,9.0,0.0,0.0,92.000,2
37,2013,5,3,14,1,-1.0,25.89,1015.0,19.0,3,11.0,0.0,0.0,39.000,1
38,2013,5,3,18,1,0.0,29.65,1014.0,18.0,3,24.0,0.0,0.0,41.000,1
39,2013,5,3,19,1,1.0,36.17,1014.0,16.0,4,2.0,0.0,0.0,52.000,2
40,2013,5,3,20,1,2.0,44.2,1015.0,14.0,4,4.0,0.0,0.0,57.333,2
41,2013,5,3,21,1,2.0,47.17,1015.0,13.0,4,6.0,0.0,0.0,72.333,2
42,2013,5,3,22,1,3.0,54.08,1015.0,12.0,4,8.0,0.0,0.0,74.000,2
43,2013,5,3,23,1,3.0,61.76,1015.0,10.0,4,10.0,0.0,0.0,80.000,2
44,2013,5,4,1,1,3.0,66.05,1016.0,9.0,4,14.0,0.0,0.0,88.333,2
45,2013,5,4,3,1,3.0,66.05,1016.0,9.0,4,18.0,0.0,0.0,134.667,3
46,2013,5,4,4,1,3.0,66.05,1016.0,9.0,4,20.0,0.0,0.0,135.000,3
47,2013,5,4,5,1,2.0,57.51,1016.0,10.0,4,23.0,0.0,0.0,124.333,3
48,2013,5,4,6,1,3.0,57.77,1016.0,11.0,4,26.0,0.0,0.0,124.000,3
49,2013,5,4,9,1,7.0,48.59,1017.0,18.0,4,40.0,0.0,0.0,139.333,3
50,2013,5,4,10,1,7.0,42.9,1016.0,20.0,4,46.0,0.0,0.0,127.333,3
51,2013,5,4,11,1,5.0,33.05,1016.0,22.0,4,53.0,0.0,0.0,92.000,2
52,2013,5,4,12,1,3.0,27.02,1015.0,23.0,4,62.0,0.0,0.0,64.667,2
53,2013,5,4,13,1,3.0,25.45,1014.0,24.0,4,71.0,0.0,0.0,59.333,2
54,2013,5,4,14,1,3.0,25.45,1013.0,24.0,4,80.0,0.0,0.0,57.000,2
55,2013,5,4,15,1,4.0,29.0,1013.0,23.0,4,89.0,0.0,0.0,56.333,2
56,2013,5,4,16,1,4.0,30.81,1013.0,22.0,4,98.0,0.0,0.0,63.333,2
57,2013,5,4,17,1,2.0,28.43,1013.0,21.0,4,108.0,0.0,0.0,72.667,2
58,2013,5,4,18,1,2.0,32.17,1013.0,19.0,4,117.0,0.0,0.0,75.333,2
59,2013,5,4,19,1,1.0,31.87,1014.0,18.0,4,125.0,0.0,0.0,44.667,1
60,2013,5,4,20,1,1.0,36.17,1015.0,16.0,4,130.0,0.0,0.0,26.333,1
61,2013,5,4,21,1,1.0,38.56,1015.0,15.0,4,134.0,0.0,0.0,31.333,1
62,2013,5,4,22,1,1.0,38.56,1015.0,15.0,4,138.0,0.0,0.0,35.667,1
63,2013,5,5,0,1,-2.0,30.98,1015.0,15.0,4,146.0,0.0,0.0,30.333,1
64,2013,5,5,1,1,-3.0,28.77,1015.0,15.0,4,150.0,0.0,0.0,28.000,1
65,2013,5,5,2,1,-3.0,28.77,1015.0,15.0,4,155.0,0.0,0.0,39.000,1
66,2013,5,5,3,1,2.0,41.43,1016.0,15.0,4,162.0,0.0,0.0,73.000,2
67,2013,5,5,4,1,5.0,51.2,1016.0,15.0,4,169.0,0.0,0.0,94.333,2
68,2013,5,5,5,1,4.0,50.92,1016.0,14.0,4,176.0,0.0,0.0,87.333,2
69,2013,5,5,6,1,5.0,54.62,1016.0,14.0,4,179.0,0.0,0.0,83.000,2
70,2013,5,5,7,1,4.0,42.02,1017.0,17.0,4,184.0,0.0,0.0,79.667,2
71,2013,5,5,8,1,4.0,39.46,1017.0,18.0,4,192.0,0.0,0.0,87.000,2
72,2013,5,5,9,1,5.0,39.75,1017.0,19.0,4,200.0,0.0,0.0,85.667,2
73,2013,5,5,10,1,6.0,37.65,1017.0,21.0,4,207.0,0.0,0.0,93.667,2
74,2013,5,5,11,1,7.0,37.95,1017.0,22.0,4,214.0,0.0,0.0,92.000,2
75,2013,5,5,12,1,6.0,33.34,1016.0,23.0,4,221.0,0.0,0.0,88.667,2
76,2013,5,5,13,1,7.0,33.63,1016.0,24.0,4,228.0,0.0,0.0,82.667,2
77,2013,5,5,14,1,7.0,31.68,1015.0,25.0,4,234.0,0.0,0.0,76.000,2
78,2013,5,5,15,1,5.0,26.0,1014.0,26.0,4,239.0,0.0,0.0,74.333,2
79,2013,5,5,17,1,7.0,31.68,1013.0,25.0,4,251.0,0.0,0.0,136.667,3
80,2013,5,5,18,1,8.0,40.63,1013.0,22.0,4,255.0,0.0,0.0,182.000,4
81,2013,5,5,19,1,8.0,45.93,1013.0,20.0,4,260.0,0.0,0.0,230.000,5
82,2013,5,5,20,1,9.0,55.67,1014.0,18.0,4,264.0,0.0,0.0,282.667,5
83,2013,5,5,21,1,10.0,63.41,1014.0,17.0,4,267.0,0.0,0.0,258.000,5
84,2013,5,6,5,1,10.0,72.04,1012.0,15.0,4,284.0,0.0,0.0,166.667,4
85,2013,5,6,6,1,11.0,77.01,1014.0,15.0,1,2.0,0.0,0.0,153.667,4
86,2013,5,6,7,1,10.0,59.54,1014.0,18.0,4,5.0,0.0,0.0,140.333,3
87,2013,5,6,8,1,10.0,52.56,1014.0,20.0,4,10.0,0.0,0.0,136.333,3
88,2013,5,6,10,1,11.0,49.7,1014.0,22.0,4,20.0,0.0,0.0,153.667,4
89,2013,5,6,11,1,11.0,44.04,1014.0,24.0,4,22.0,0.0,0.0,160.667,4
90,2013,5,6,12,1,11.0,41.49,1014.0,25.0,0,2.0,0.0,0.0,151.000,4
91,2013,5,6,14,1,10.0,32.54,1013.0,28.0,4,3.0,0.0,0.0,140.667,3
92,2013,5,6,15,1,9.0,28.71,1012.0,29.0,0,1.0,0.0,0.0,146.000,3
93,2013,5,6,16,1,7.0,25.06,1012.0,29.0,0,2.0,0.0,0.0,159.333,4
94,2013,5,6,20,1,9.0,43.47,1014.0,22.0,0,1.0,0.0,0.0,235.667,5
95,2013,5,6,21,1,12.0,56.44,1015.0,21.0,4,3.0,0.0,0.0,240.000,5
96,2013,5,6,22,1,13.0,68.2,1015.0,19.0,4,5.0,0.0,0.0,314.667,5
97,2013,5,6,23,1,14.0,77.48,1015.0,18.0,4,7.0,0.0,0.0,356.333,5
98,2013,5,7,0,1,13.0,82.4,1015.0,16.0,4,8.0,0.0,0.0,302.000,5
99,2013,5,7,1,1,13.0,87.84,1015.0,15.0,4,9.0,0.0,0.0,309.000,5
100,2013,5,7,2,1,13.0,87.84,1016.0,15.0,0,0.0,0.0,0.0,299.333,5
101,2013,5,7,6,1,13.0,82.4,1017.0,16.0,2,9.0,0.0,0.0,389.667,5
102,2013,5,7,7,1,14.0,72.78,1017.0,19.0,2,11.0,0.0,0.0,374.333,5
103,2013,5,7,8,1,13.0,56.69,1017.0,22.0,2,14.0,0.0,0.0,220.667,5
104,2013,5,7,9,1,10.0,41.2,1017.0,24.0,4,4.0,0.0,0.0,136.000,3
105,2013,5,7,10,1,11.0,39.1,1017.0,26.0,4,9.0,0.0,0.0,137.333,3
106,2013,5,7,11,1,11.0,36.87,1017.0,27.0,4,15.0,0.0,0.0,146.333,3
107,2013,5,7,12,1,11.0,34.78,1016.0,28.0,4,20.0,0.0,0.0,149.000,3
108,2013,5,7,13,1,10.0,30.71,1016.0,29.0,4,27.0,0.0,0.0,130.667,3
109,2013,5,7,14,1,11.0,30.99,1015.0,30.0,4,34.0,0.0,0.0,125.333,3
110,2013,5,7,15,1,11.0,32.82,1015.0,29.0,4,42.0,0.0,0.0,121.000,3
111,2013,5,7,17,1,11.0,36.87,1014.0,27.0,4,59.0,0.0,0.0,128.333,3
112,2013,5,7,18,1,11.0,41.49,1014.0,25.0,4,64.0,0.0,0.0,145.667,3
113,2013,5,7,19,1,11.0,46.78,1015.0,23.0,4,67.0,0.0,0.0,141.000,3
114,2013,5,7,22,1,11.0,59.78,1016.0,19.0,4,75.0,0.0,0.0,156.333,4
115,2013,5,7,23,1,11.0,63.64,1016.0,18.0,4,77.0,0.0,0.0,184.333,4
116,2013,5,8,0,1,11.0,72.23,1016.0,16.0,4,79.0,0.0,0.0,181.667,4
117,2013,5,8,1,1,11.0,77.01,1016.0,15.0,4,81.0,0.0,0.0,181.333,4
118,2013,5,8,2,1,11.0,82.14,1016.0,14.0,4,83.0,0.0,0.0,188.667,4
119,2013,5,8,4,1,10.0,82.01,1016.0,13.0,4,86.0,0.0,0.0,146.333,3
120,2013,5,8,6,1,10.0,72.04,1016.0,15.0,2,2.0,0.0,0.0,129.333,3
121,2013,5,8,7,1,8.0,45.93,1016.0,20.0,4,4.0,0.0,0.0,105.333,3
122,2013,5,8,8,1,7.0,35.71,1016.0,23.0,4,9.0,0.0,0.0,101.000,3
123,2013,5,8,11,1,5.0,24.52,1016.0,27.0,4,31.0,0.0,0.0,65.000,2
124,2013,5,8,13,1,5.0,23.13,1014.0,28.0,4,50.0,0.0,0.0,59.667,2
125,2013,5,8,14,1,5.0,23.13,1014.0,28.0,4,59.0,0.0,0.0,40.667,1
126,2013,5,8,15,1,4.0,21.56,1013.0,28.0,4,67.0,0.0,0.0,43.333,1
127,2013,5,8,16,1,3.0,21.3,1012.0,27.0,4,75.0,0.0,0.0,42.000,1
128,2013,5,8,17,1,1.0,19.58,1012.0,26.0,4,83.0,0.0,0.0,36.667,1
129,2013,5,8,18,1,2.0,23.7,1012.0,24.0,4,90.0,0.0,0.0,45.667,1
130,2013,5,8,19,1,2.0,26.74,1013.0,22.0,4,97.0,0.0,0.0,45.667,1
131,2013,5,8,20,1,3.0,32.46,1014.0,20.0,4,102.0,0.0,0.0,58.333,2
132,2013,5,8,21,1,5.0,39.75,1014.0,19.0,4,109.0,0.0,0.0,72.333,2
133,2013,5,8,22,1,5.0,42.32,1014.0,18.0,4,114.0,0.0,0.0,74.333,2
134,2013,5,8,23,1,6.0,54.88,1013.0,15.0,2,3.0,0.0,0.0,72.000,2
135,2013,5,9,5,1,6.0,58.54,1012.0,14.0,2,2.0,0.0,0.0,66.667,2
136,2013,5,9,6,1,7.0,58.79,1012.0,15.0,2,4.0,0.0,0.0,72.667,2
137,2013,5,9,7,1,7.0,48.59,1011.0,18.0,4,4.0,0.0,0.0,73.000,2
138,2013,5,9,8,1,6.0,40.04,1012.0,20.0,4,9.0,0.0,0.0,71.667,2
139,2013,5,9,9,1,4.0,32.75,1011.0,21.0,4,15.0,0.0,0.0,60.333,2
140,2013,5,9,10,1,4.0,30.81,1011.0,22.0,4,21.0,0.0,0.0,59.333,2
141,2013,5,9,11,1,5.0,31.1,1011.0,23.0,4,28.0,0.0,0.0,60.667,2
142,2013,5,9,12,1,6.0,33.34,1010.0,23.0,4,37.0,0.0,0.0,73.333,2
143,2013,5,9,13,1,10.0,46.49,1009.0,22.0,4,45.0,0.0,0.0,70.667,2
144,2013,5,9,14,1,10.0,49.42,1009.0,21.0,4,53.0,0.0,0.0,64.000,2
145,2013,5,9,15,1,9.0,46.21,1008.0,21.0,4,60.0,0.0,0.0,61.000,2
146,2013,5,9,16,1,10.0,59.54,1008.0,18.0,4,66.0,0.0,0.0,48.667,1
147,2013,5,9,19,1,13.0,87.84,1007.0,15.0,4,76.0,0.0,0.0,67.667,2
148,2013,5,9,20,1,13.0,87.84,1007.0,15.0,4,78.0,0.0,0.0,76.000,2
149,2013,5,9,21,1,13.0,87.84,1007.0,15.0,4,80.0,0.0,0.0,93.333,2
150,2013,5,9,22,1,13.0,93.7,1006.0,14.0,4,81.0,0.0,0.0,102.333,3
151,2013,5,9,23,1,13.0,93.7,1005.0,14.0,4,82.0,0.0,0.0,92.667,2
152,2013,5,10,0,1,12.0,87.75,1004.0,14.0,4,85.0,0.4,0.4,72.000,2
153,2013,5,10,2,1,12.0,93.65,1002.0,13.0,4,91.0,1.4,2.6,81.667,2
154,2013,5,10,3,1,12.0,93.65,1001.0,13.0,4,94.0,1.5,4.1,48.333,1
155,2013,5,10,4,1,12.0,93.65,1000.0,13.0,4,97.0,1.5,5.6,35.333,1
156,2013,5,10,5,1,12.0,93.65,999.0,13.0,4,100.0,0.5,6.1,23.333,1
157,2013,5,10,6,1,12.0,93.65,999.0,13.0,4,104.0,0.3,6.4,50.000,1
158,2013,5,10,7,1,12.0,93.65,998.0,13.0,4,111.0,0.3,6.7,56.667,2
159,2013,5,10,8,1,12.0,93.65,998.0,13.0,4,117.0,0.0,0.0,61.333,2
160,2013,5,10,10,1,13.0,82.4,997.0,16.0,4,128.0,0.0,0.0,67.667,2
161,2013,5,10,11,1,12.0,67.99,996.0,18.0,4,134.0,0.0,0.0,67.333,2
162,2013,5,10,12,1,11.0,59.78,995.0,19.0,4,143.0,0.0,0.0,49.667,1
163,2013,5,10,13,1,5.0,51.2,995.0,15.0,4,157.0,3.7,3.7,7.000,1
164,2013,5,10,14,1,9.0,81.88,996.0,12.0,2,2.0,0.0,0.0,11.333,1
165,2013,5,10,15,1,10.0,76.84,996.0,14.0,4,6.0,0.0,0.0,10.333,1
166,2013,5,10,16,1,9.0,63.18,995.0,16.0,4,14.0,0.0,0.0,9.333,1
167,2013,5,10,17,1,11.0,77.01,996.0,15.0,4,21.0,0.0,0.0,11.667,1
168,2013,5,10,18,1,10.0,72.04,996.0,15.0,4,24.0,0.0,0.0,23.667,1
169,2013,5,10,19,1,11.0,77.01,996.0,15.0,4,28.0,0.0,0.0,25.667,1
170,2013,5,10,20,1,11.0,82.14,997.0,14.0,4,31.0,0.0,0.0,23.667,1
171,2013,5,10,21,1,10.0,82.01,998.0,13.0,4,35.0,0.0,0.0,25.333,1
172,2013,5,10,22,1,9.0,76.68,998.0,13.0,4,38.0,0.0,0.0,25.000,1
173,2013,5,10,23,1,8.0,76.52,997.0,12.0,2,2.0,0.0,0.0,40.667,1
174,2013,5,11,0,1,8.0,76.52,997.0,12.0,2,4.0,0.0,0.0,36.667,1
175,2013,5,11,1,1,7.0,66.93,997.0,13.0,4,2.0,0.0,0.0,43.333,1
176,2013,5,11,2,1,6.0,66.71,996.0,12.0,2,2.0,0.0,0.0,45.667,1
177,2013,5,11,3,1,7.0,71.47,995.0,12.0,2,5.0,0.0,0.0,38.333,1
178,2013,5,11,4,1,7.0,71.47,994.0,12.0,2,8.0,0.0,0.0,32.333,1
179,2013,5,11,5,1,6.0,62.48,994.0,13.0,2,11.0,0.0,0.0,32.000,1
180,2013,5,11,7,1,6.0,48.31,994.0,17.0,4,3.0,0.0,0.0,39.333,1
181,2013,5,11,9,1,9.0,52.3,993.0,19.0,4,9.0,0.0,0.0,85.667,2
182,2013,5,11,10,1,9.0,49.15,993.0,20.0,4,15.0,0.0,0.0,87.333,2
183,2013,5,11,13,1,9.0,55.67,993.0,18.0,4,32.0,0.0,0.0,108.000,3
184,2013,5,11,16,1,8.0,43.19,994.0,21.0,4,42.0,0.0,0.0,58.667,2
185,2013,5,11,17,1,8.0,43.19,994.0,21.0,2,2.0,0.0,0.0,45.667,1
186,2013,5,11,18,1,9.0,49.15,994.0,20.0,4,2.0,0.0,0.0,80.333,2
187,2013,5,11,20,1,9.0,67.36,996.0,15.0,0,1.0,0.0,0.0,140.000,3
188,2013,5,11,21,1,8.0,62.95,996.0,15.0,2,2.0,0.0,0.0,134.333,3
189,2013,5,11,22,1,7.0,62.71,996.0,14.0,2,4.0,0.0,0.0,151.333,4
190,2013,5,11,23,1,8.0,81.75,997.0,11.0,3,2.0,0.0,0.0,134.000,3
191,2013,5,12,0,1,8.0,76.52,997.0,12.0,0,1.0,0.0,0.0,122.000,3
192,2013,5,12,1,1,9.0,81.88,997.0,12.0,2,3.0,0.0,0.0,102.000,3
193,2013,5,12,2,1,8.0,81.75,997.0,11.0,2,5.0,0.0,0.0,103.000,3
194,2013,5,12,3,1,8.0,87.38,997.0,10.0,2,7.0,0.0,0.0,109.000,3
195,2013,5,12,4,1,8.0,87.38,998.0,10.0,2,9.0,0.0,0.0,115.000,3
196,2013,5,12,5,1,6.0,87.19,998.0,8.0,0,1.0,0.0,0.0,148.333,3
197,2013,5,12,6,1,8.0,87.38,999.0,10.0,4,2.0,0.0,0.0,239.667,5
198,2013,5,12,7,1,10.0,82.01,1000.0,13.0,4,6.0,0.0,0.0,167.333,4
199,2013,5,12,8,1,9.0,59.29,1000.0,17.0,4,9.0,0.0,0.0,33.667,1
200,2013,5,12,10,1,6.0,40.04,1001.0,20.0,4,15.0,0.0,0.0,6.333,1
201,2013,5,12,11,1,5.0,35.13,1001.0,21.0,4,20.0,0.0,0.0,6.667,1
202,2013,5,12,18,1,4.0,30.81,1002.0,22.0,3,5.0,0.0,0.0,11.667,1
203,2013,5,12,19,1,5.0,39.75,1002.0,19.0,3,6.0,0.0,0.0,20.000,1
204,2013,5,12,20,1,5.0,45.07,1003.0,17.0,0,1.0,0.0,0.0,39.333,1
205,2013,5,12,21,1,6.0,54.88,1004.0,15.0,2,2.0,0.0,0.0,58.667,2
206,2013,5,12,22,1,6.0,51.48,1004.0,16.0,2,4.0,0.0,0.0,53.000,2
207,2013,5,12,23,1,7.0,58.79,1004.0,15.0,2,7.0,0.0,0.0,59.333,2
208,2013,5,13,0,1,7.0,62.71,1004.0,14.0,2,10.0,0.0,0.0,71.000,2
209,2013,5,13,1,1,7.0,66.93,1005.0,13.0,2,13.0,0.0,0.0,74.667,2
210,2013,5,13,8,1,7.0,40.34,1006.0,21.0,2,34.0,0.0,0.0,96.333,2
211,2013,5,13,9,1,6.0,31.39,1006.0,24.0,2,37.0,0.0,0.0,54.333,2
212,2013,5,13,10,1,4.0,24.24,1006.0,26.0,2,39.0,0.0,0.0,19.333,1
213,2013,5,13,12,1,1.0,18.46,1005.0,27.0,4,5.0,0.0,0.0,15.333,1
214,2013,5,13,14,1,2.0,18.71,1003.0,28.0,4,15.0,0.0,0.0,19.000,1
215,2013,5,13,15,1,2.0,18.71,1002.0,28.0,2,5.0,0.0,0.0,24.667,1
216,2013,5,13,16,1,3.0,21.3,1002.0,27.0,2,11.0,0.0,0.0,27.333,1
217,2013,5,13,17,1,5.0,26.0,1001.0,26.0,2,16.0,0.0,0.0,47.333,1
218,2013,5,13,18,1,7.0,31.68,1001.0,25.0,4,5.0,0.0,0.0,62.667,2
219,2013,5,13,19,1,9.0,40.92,1001.0,23.0,2,4.0,0.0,0.0,70.333,2
220,2013,5,13,20,1,11.0,52.83,1002.0,21.0,2,7.0,0.0,0.0,90.667,2
221,2013,5,13,21,1,11.0,56.19,1002.0,20.0,2,10.0,0.0,0.0,91.667,2
222,2013,5,13,22,1,12.0,60.03,1002.0,20.0,2,13.0,0.0,0.0,101.333,3
223,2013,5,13,23,1,11.0,56.19,1002.0,20.0,2,17.0,0.0,0.0,96.667,2
224,2013,5,14,0,1,11.0,56.19,1002.0,20.0,2,21.0,0.0,0.0,93.000,2
225,2013,5,14,1,1,11.0,56.19,1002.0,20.0,4,5.0,2.9,2.9,93.333,2
226,2013,5,14,2,1,13.0,77.32,1002.0,17.0,2,6.0,0.0,0.0,89.667,2
227,2013,5,14,3,1,13.0,82.4,1003.0,16.0,2,7.0,0.0,0.0,92.000,2
228,2013,5,14,4,1,14.0,87.93,1003.0,16.0,0,1.0,0.0,0.0,91.000,2
229,2013,5,14,5,1,12.0,77.17,1003.0,16.0,4,1.0,0.0,0.0,91.000,2
230,2013,5,14,6,1,13.0,82.4,1004.0,16.0,4,3.0,0.0,0.0,95.000,2
231,2013,5,14,7,1,13.0,77.32,1005.0,17.0,4,7.0,0.0,0.0,89.333,2
232,2013,5,14,8,1,13.0,72.6,1005.0,18.0,4,12.0,0.0,0.0,78.667,2
233,2013,5,14,9,1,13.0,72.6,1005.0,18.0,4,18.0,0.0,0.0,84.333,2
234,2013,5,14,10,1,14.0,68.4,1005.0,20.0,4,22.0,0.0,0.0,33.000,1
235,2013,5,14,11,1,11.0,52.83,1005.0,21.0,4,26.0,0.0,0.0,22.333,1
236,2013,5,14,12,1,6.0,35.42,1005.0,22.0,4,32.0,0.0,0.0,12.333,1
237,2013,5,14,13,1,6.0,31.39,1005.0,24.0,4,38.0,0.0,0.0,10.667,1
238,2013,5,14,18,1,5.0,45.07,1008.0,17.0,3,40.0,0.0,0.0,11.667,1
239,2013,5,14,19,1,6.0,51.48,1009.0,16.0,3,46.0,0.0,0.0,14.333,1
240,2013,5,14,20,1,7.0,58.79,1010.0,15.0,3,51.0,0.0,0.0,11.000,1
241,2013,5,14,21,1,7.0,58.79,1010.0,15.0,4,6.0,0.0,0.0,12.000,1
242,2013,5,14,22,1,7.0,62.71,1010.0,14.0,4,12.0,0.0,0.0,10.333,1
243,2013,5,14,23,1,7.0,62.71,1011.0,14.0,3,7.0,0.0,0.0,9.000,1
244,2013,5,15,0,1,8.0,67.15,1011.0,14.0,3,13.0,0.0,0.0,8.667,1
245,2013,5,15,1,1,8.0,67.15,1012.0,14.0,3,19.0,0.0,0.0,10.333,1
246,2013,5,15,2,1,8.0,67.15,1012.0,14.0,3,25.0,0.0,0.0,13.333,1
247,2013,5,15,3,1,9.0,71.85,1013.0,14.0,3,31.0,0.0,0.0,14.333,1
248,2013,5,15,4,1,9.0,71.85,1013.0,14.0,3,36.0,0.0,0.0,13.333,1
249,2013,5,15,5,1,9.0,71.85,1014.0,14.0,3,39.0,0.0,0.0,16.667,1
250,2013,5,15,6,1,10.0,76.84,1014.0,14.0,1,3.0,0.0,0.0,22.333,1
251,2013,5,15,7,1,10.0,72.04,1015.0,15.0,3,3.0,0.0,0.0,29.333,1
252,2013,5,15,8,1,9.0,67.36,1016.0,15.0,3,6.0,0.0,0.0,44.667,1
253,2013,5,15,10,1,10.0,67.57,1017.0,16.0,3,3.0,0.0,0.0,54.000,2
254,2013,5,15,11,1,10.0,59.54,1017.0,18.0,1,2.0,0.0,0.0,48.333,1
255,2013,5,15,12,1,10.0,59.54,1017.0,18.0,3,2.0,0.0,0.0,45.667,1
256,2013,5,15,13,1,10.0,59.54,1017.0,18.0,3,4.0,0.0,0.0,44.333,1
257,2013,5,15,14,1,10.0,52.56,1017.0,20.0,1,3.0,0.0,0.0,42.000,1
258,2013,5,15,15,1,10.0,52.56,1016.0,20.0,1,7.0,0.0,0.0,45.667,1
259,2013,5,15,16,1,10.0,49.42,1016.0,21.0,1,12.0,0.0,0.0,34.333,1
260,2013,5,15,17,1,10.0,52.56,1016.0,20.0,1,17.0,0.0,0.0,38.667,1
261,2013,5,15,18,1,10.0,52.56,1016.0,20.0,1,21.0,0.0,0.0,44.000,1
262,2013,5,15,19,1,10.0,55.93,1017.0,19.0,2,2.0,0.0,0.0,52.000,2
263,2013,5,15,20,1,11.0,72.23,1017.0,16.0,2,3.0,0.0,0.0,74.000,2
264,2013,5,15,21,1,11.0,77.01,1018.0,15.0,2,4.0,0.0,0.0,81.333,2
265,2013,5,15,22,1,11.0,77.01,1018.0,15.0,1,1.0,0.0,0.0,87.333,2
266,2013,5,16,0,1,10.0,87.57,1018.0,12.0,1,4.0,0.0,0.0,111.333,3
267,2013,5,16,3,1,9.0,93.5,1019.0,10.0,1,1.0,0.0,0.0,137.000,3
268,2013,5,16,8,1,12.0,77.17,1020.0,16.0,1,16.0,0.0,0.0,142.667,3
269,2013,5,16,9,1,12.0,60.03,1020.0,20.0,1,18.0,0.0,0.0,88.333,2
270,2013,5,16,10,1,10.0,46.49,1019.0,22.0,1,22.0,0.0,0.0,43.667,1
271,2013,5,16,11,1,7.0,33.63,1018.0,24.0,1,27.0,0.0,0.0,30.333,1
272,2013,5,16,12,1,8.0,33.92,1018.0,25.0,1,30.0,0.0,0.0,30.333,1
273,2013,5,16,13,1,8.0,31.97,1017.0,26.0,1,34.0,0.0,0.0,21.333,1
274,2013,5,16,14,1,7.0,28.15,1016.0,27.0,1,37.0,0.0,0.0,14.000,1
275,2013,5,16,15,1,1.0,17.42,1015.0,28.0,2,2.0,0.0,0.0,13.667,1
276,2013,5,16,16,1,1.0,17.42,1014.0,28.0,1,2.0,0.0,0.0,14.667,1
277,2013,5,16,17,1,1.0,18.46,1014.0,27.0,0,1.0,0.0,0.0,13.667,1
